Entry,Name,Level,Health,Mana,Armor,Copper,Holy,Fire,Nature,Frost,Shadow,Arcane
3126,Armored Scorpid,8,155,0,459,0,0,0,0,0,0,0
10896,Arnak Grimtotem,29,968,0,1145,61,0,0,0,0,0,0
3373,Arnok First Aid Trainer,35,2016,0,1349,0,0,0,0,0,0,0
5493,Arnold Leland Fishing Trainer,35,2016,0,1349,0,0,0,0,0,0,0
3058,Arra'chea,11,427,0,528,0,0,0,0,0,0,0
4588,Arthur Moore Expert Leatherworker,35,2016,0,1349,0,0,0,0,0,0,0
5491,Arthur the Faithful Paladin Trainer,40,2471,1620,1590,0,0,0,0,0,0,0
14183,Artilleryman Sheldonore,60,3857,2434,3748,0,0,0,0,0,0,0
11936,Artist Renfray,12,500,0,562,0,0,0,0,0,0,0
14531,Artorius the Amiable,60,9298,0,3750,0,0,0,0,0,0,0
14535,Artorius the Doombringer,60,23579,0,3750,743,0,0,0,0,0,240
10000,Arugal,26,1782,0,1043,119,0,0,0,0,0,0
4627,Arugal's Voidwalker,25,928,0,1008,45,0,0,0,0,0,0
15380,Arygos,63,384000,78600,4637,0,0,0,0,0,0,0
15411,Arygos Dragon Form,1,5000,0,8,0,0,0,0,0,0,0
10415,Ash'ari Crystal,60,9298,0,3750,0,0,0,0,0,0,0
16430,Ashbringer Trigger,1,5000,0,8,0,0,0,0,0,0,0
3809,Ashenvale Bear,22,755,0,426,0,0,0,0,0,0,0
12856,Ashenvale Outrunner,24,619,618,975,43,0,0,0,0,0,0
8015,Ashenvale Sentinel,40,3105,0,1938,0,0,0,0,0,0,0
1073,Ashlan Stonesmirk Gunsmith,27,1380,0,1078,0,0,0,0,0,0,0
11996,Ashley Bridenbecker,1,64,0,8,0,0,0,0,0,0,0
5992,Ashmane Boar,49,2779,0,2912,0,0,98,0,0,0,0
3026,Aska Mistrunner Cooking Trainer,45,2972,0,2695,0,0,0,0,0,0,0
3350,Asoran General Goods,30,1605,0,1179,0,0,0,0,0,0,0
14518,Aspect of Banality,60,14722,0,3750,838,0,0,0,0,0,0
14519,Aspect of Corruption,60,18519,0,3750,838,0,0,0,0,0,0
14520,Aspect of Malice,60,17997,0,3750,838,0,0,0,0,0,0
14521,Aspect of Shadow,60,14735,0,3750,838,0,0,0,0,0,0
4156,Astaia Fishing Trainer,35,2016,0,1349,0,0,0,0,0,0,0
4090,Astarii Starseeker Priest Trainer,60,3139,5751,3025,0,0,0,0,0,0,0
3650,Asterion,15,644,0,665,0,0,0,0,0,0,0
6497,Astor Hadren,13,272,0,596,30,0,0,0,0,0,0
6087,Astranaar Sentinel,40,1770,0,1938,0,0,0,0,0,0,0
5270,Atal'ai Corpse Eater,50,6760,0,2966,476,0,0,30,0,0,70
5271,Atal'ai Deathwalker,51,5735,1750,3017,423,0,0,30,0,0,70
8317,Atal'ai Deathwalker's Spirit,49,6830,0,2912,537,0,0,30,0,0,70
5598,Atal'ai Exile,45,2972,0,2695,0,0,0,30,0,0,70
5273,Atal'ai High Priest,51,5742,1750,3017,423,0,0,30,0,0,70
14882,Atal'ai Mistress,60,15411,0,3750,1022,0,0,0,0,0,0
5269,Atal'ai Priest,47,5179,1640,2802,370,0,0,30,0,0,70
8324,Atal'ai Skeleton,47,2481,0,2804,190,0,0,30,0,0,70
8318,Atal'ai Slave,47,2513,0,2804,124,0,0,0,0,0,0
8510,Atal'ai Totem,51,920,0,3018,167,0,0,0,0,0,0
5256,Atal'ai Warrior,49,6474,0,2912,468,0,0,30,0,0,70
5259,Atal'ai Witch Doctor,50,5411,1695,2964,404,0,0,30,0,0,70
8580,Atal'alarion Guardian of the Idol,50,16755,0,2966,1000,0,0,0,0,0,0
8357,Atepa Banker,45,2972,0,2695,0,0,0,0,0,0,0
14187,Athramanis Bounty Hunter,60,3032,0,3750,778,0,0,0,0,0,0
2078,Athridas Bearmantle,11,456,0,528,0,0,0,0,0,0,0
3660,Athrikus Narassin Cult of the Dark Strand,31,1299,0,1213,66,0,0,0,0,0,0
16387,Atiesh Hand of Sargeras,61,243185,0,4047,0,0,0,0,0,0,0
7792,Aturk the Anvil,50,3517,0,2966,0,0,0,0,0,0,0
6086,Auberdine Sentinel,40,3206,0,1938,0,0,0,0,0,0,0
8661,Auctioneer Beardo,50,3517,0,2966,0,0,0,0,0,0,0
8671,Auctioneer Buckler,50,3517,0,2966,0,0,0,0,0,0,0
15682,Auctioneer Cain,50,3517,0,2966,0,0,0,0,0,0,0
15679,Auctioneer Cazarez,50,3517,0,2966,0,0,0,0,0,0,0
8670,Auctioneer Chilton,50,3517,0,2966,0,0,0,0,0,0,0
8721,Auctioneer Epitwee,50,3517,0,2966,0,0,0,0,0,0,0
8719,Auctioneer Fitch,50,3517,0,2966,0,0,0,0,0,0,0
8723,Auctioneer Golothas,50,3517,0,2966,0,0,0,0,0,0,0
15677,Auctioneer Graves,50,1900,0,2966,0,0,0,0,0,0,0
9856,Auctioneer Grimful,50,3517,0,2966,0,0,0,0,0,0,0
9857,Auctioneer Grizzlin,50,3517,0,2966,0,0,0,0,0,0,0
8722,Auctioneer Gullem,50,3517,0,2966,0,0,0,0,0,0,0
15659,Auctioneer Jaxon,50,3517,0,2966,0,0,0,0,0,0,0
9858,Auctioneer Kresky,50,8600,0,2966,0,0,0,0,0,0,0
8672,Auctioneer Leeka,50,3517,0,2966,0,0,0,0,0,0,0
9859,Auctioneer Lympkin,50,3517,0,2966,0,0,0,0,0,0,0
15683,Auctioneer Naxxremis,50,3517,0,2966,0,0,0,0,0,0,0
15681,Auctioneer O'reely,50,2000,0,2966,0,0,0,0,0,0,0
8720,Auctioneer Redmuse,50,3517,0,2966,0,0,0,0,0,0,0
15686,Auctioneer Rhyker,50,3517,0,2966,0,0,0,0,0,0,0
15678,Auctioneer Silva'las,50,3517,0,2966,0,0,0,0,0,0,0
8674,Auctioneer Stampi,50,3517,0,2966,0,0,0,0,0,0,0
15675,Auctioneer Stockton,50,3517,0,2966,0,0,0,0,0,0,0
8673,Auctioneer Thathung,50,3517,0,2966,0,0,0,0,0,0,0
8669,Auctioneer Tolon,50,3517,0,2966,0,0,0,0,0,0,0
15684,Auctioneer Tricket,50,3517,0,2966,0,0,0,0,0,0,0
8724,Auctioneer Wabang,50,3517,0,2966,0,0,0,0,0,0,0
15676,Auctioneer Yarly,50,3517,0,2966,0,0,0,0,0,0,0
12384,Augustus the Touched,55,3397,0,3234,0,0,0,0,0,0,0
4451,Auld Stonespire,28,1454,0,1111,0,0,0,0,0,0,0
15282,Aurel Goldleaf,60,3857,0,3750,0,0,0,0,0,0,0
10917,Aurius,60,7326,3651,3748,0,0,0,0,0,0,0
10304,Aurora Skycaller,62,4193,0,4344,0,0,0,0,0,0,0
2131,Austil de Mon Warrior Trainer,16,695,0,700,0,0,0,0,0,0,0
14464,Avalanchion,58,14317,0,3396,786,0,290,58,58,58,58
1679,Avarus Kharag,23,1106,655,940,0,0,0,0,0,0,0
8443,Avatar of Hakkar,50,10492,0,2966,620,0,0,0,0,0,0
228,Avette Fellwood Bowyer,24,1172,0,975,0,0,0,0,0,0,0
10740,Awbee,57,16432,7383,2698,0,0,0,0,0,0,0
11117,Awenasa Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
12899,Axtroz,62,38448,0,4344,2359,0,0,0,0,0,0
15369,Ayamiss the Hunter,63,333100,0,4641,421666,0,0,0,0,0,0
3596,Ayanna Everstride Hunter Trainer,10,413,0,463,0,0,0,0,0,0,0
1232,Azar Stronghammer Paladin Trainer,12,500,0,562,0,0,0,0,0,0,0
14355,Azj'Tordin,60,3857,0,3750,0,0,0,0,0,0,0
11863,Azore Aldamort The Argent Dawn,60,3857,5751,3025,0,0,30,0,0,0,70
11276,Azshara Sentinel,44,2868,0,2528,0,0,0,0,0,0,0
6490,Azshir the Sleepless,33,2765,0,1281,314,0,0,0,0,0,0
15211,Azure Templar Abyssal Council,60,8062,0,3750,826,0,0,0,0,0,0
7547,Azure Whelpling,1,5000,0,8,0,0,0,0,0,0,0
6109,Azuregos,63,916025,0,4641,101348,0,0,0,150,0,0
10202,Azurous,59,8958,0,3449,938,0,0,0,295,0,0
5834,Azzere the Skyblade,25,638,982,1008,0,0,55,55,55,55,55
11119,Azzleby Stable Master,58,4484,0,3396,0,0,0,0,0,0,0
12936,Badly Injured Alliance Soldier,44,2868,0,2528,176,0,0,0,0,0,0
12924,Badly Injured Soldier,44,2868,0,2528,189,0,0,0,0,0,0
2990,Bael'dun Appraiser,9,160,350,339,14,0,0,0,0,0,0
2989,Bael'dun Digger,8,161,0,306,13,0,0,0,0,0,0
3374,Bael'dun Excavator,22,592,0,906,40,0,0,0,0,0,0
3375,Bael'dun Foreman,23,625,0,940,43,0,0,0,0,0,0
3378,Bael'dun Officer,26,789,0,1043,52,0,0,0,0,0,0
3377,Bael'dun Rifleman,25,720,0,1008,48,0,0,0,0,0,0
3376,Bael'dun Soldier,24,686,0,975,45,0,0,0,0,0,0
9016,Bael'Gar,54,25330,0,3180,0,0,0,0,0,0,0
6906,Baelog,41,4755,0,2696,358,0,0,0,0,0,0
2461,Bailey Stonemantle Banker,45,2972,0,2695,0,0,0,0,0,0,0
900,Bailiff Conacher,30,1605,0,1179,0,0,0,0,0,0,0
6241,Bailor Stonehand,20,919,0,836,0,0,0,0,0,0,0
2993,Baine Bloodhoof,10,413,0,463,0,0,0,0,0,0,0
11287,Baker Masterson,37,2192,0,1568,464,0,0,0,0,0,0
13476,"Balai Lok'Wein Potions, Scrolls & Reagents",43,2766,0,2369,0,0,0,0,0,0,0
4321,Baldruc Gryphon Master,55,7423,0,3234,0,0,0,0,0,0,0
2806,Bale General Goods,55,4108,0,3234,0,0,0,0,0,0,0
1364,Balgaras the Foul,34,4483,878,1316,343,0,0,0,0,0,0
713,Balir Frosthammer,5,166,0,111,0,0,0,0,0,0,0
3899,Balizar the Umbrage,24,535,0,975,52,0,0,0,0,0,96
10813,Balnazzar,62,31030,8343,3500,2307,0,0,0,0,0,248
5089,Balos Jacken,38,1590,0,1684,0,0,0,0,0,0,0
3661,Balthule Shadowstrike,15,644,0,665,0,0,0,0,0,0,0
6291,Balthus Stoneflayer Skinning Trainer,35,2016,0,1349,0,0,0,0,0,0,0
4595,Baltus Fowler Warrior Trainer,40,2471,0,1938,0,0,0,0,0,0,0
14684,Balzaphon,60,14652,14604,3748,0,0,0,0,0,0,0
14514,Banal Spirit,60,4127,0,3750,318,0,0,0,0,0,0
989,Banalash Trade Supplies,50,3517,0,2966,0,0,0,0,0,0,0
9596,Bannok Grimaxe Firebrand Legion Champion,59,8866,0,3449,955,0,0,0,0,0,0
3394,Barak Kodobane,16,336,0,700,29,0,0,0,0,0,0
4823,Barbed Crustacean,26,2189,0,1043,0,0,0,0,0,0,0
12219,Barbed Lasher,45,8463,0,2695,0,0,0,0,0,0,0
11608,Bardu Sharpeye,50,3517,1807,2964,0,0,0,0,0,0,0
3481,Barg General Supplies,14,594,0,630,0,0,0,0,0,0,0
5110,Barim Jurgenstaad Reagents,30,1605,0,1179,0,0,0,0,0,0,0
15180,Baristolth of the Shifting Sands,60,4500,0,3750,0,0,0,0,0,0,0
6706,Baritanas Skyriver Hippogryph Master,55,7423,0,3234,0,0,0,0,0,0,0
3583,Barithras Moonshade,14,594,0,630,0,0,0,0,0,0,0
346,Barkeep Daniels,21,980,0,872,0,0,0,0,0,0,0
465,Barkeep Dobbins Bartender,10,413,0,463,0,0,0,0,0,0,0
274,Barkeep Hann Bartender,26,1309,0,1043,0,0,0,0,0,0,0
2366,Barkeep Kelly Bartender,40,2471,0,1938,0,0,0,0,0,0,0
5611,Barkeep Morag,13,546,0,596,0,0,0,0,0,0,0
2753,Barnabus,39,2376,0,1808,0,0,0,0,0,0,0
716,Barnil Stonepot,40,2471,0,1938,0,0,0,0,0,0,0
2460,Barnum Stonemantle Banker,45,2972,0,2695,0,0,0,0,0,0,0
12876,Baron Aquanis,28,2187,0,1111,160,0,28,56,56,28,140
14461,Baron Charr,58,14881,0,3396,786,0,58,116,116,58,290
12056,Baron Geddon,63,586256,0,4641,0,0,0,0,0,0,0
15205,Baron Kazum Abyssal High Council,63,412951,9171,4670,18208,0,0,0,0,0,0
3467,Baron Longshore Southsea Freebooters,16,363,0,700,29,0,0,0,0,0,0
2496,Baron Revilgaz,60,3857,0,3750,0,0,0,0,0,0,0
10440,Baron Rivendare,62,46000,12840,4340,2692,0,0,0,0,0,0
3887,Baron Silverlaine,24,3821,0,975,237,0,0,0,0,0,0
2306,Baron Vardus,40,1345,3191,1590,79,0,0,0,0,0,0
10436,Baroness Anastari,59,36094,9476,3447,2185,0,0,0,0,0,0
1646,Baros Alexston City Architect,30,1605,0,1179,0,0,0,0,0,0,0
3248,Barrens Giraffe,16,381,0,700,0,0,0,0,0,0,0
8016,Barrens Guard,40,3026,0,1938,0,0,0,0,0,0,0
3236,Barrens Kodo,20,484,0,836,0,0,0,0,0,0,0
15119,Barrus Fishing Promoter,50,3517,0,2966,224,0,0,0,0,0,0
1481,Bart Tidewater Captain of the Maiden's Virtue,20,919,0,836,81,0,0,0,0,0,0
4893,Bartender Lillian Bartender,45,2972,0,2695,0,0,0,0,0,0,0
5620,Bartender Wental Food & Drink,21,980,0,872,0,0,0,0,0,0,0
6090,Bartleby Drunk,10,221,0,463,0,0,0,0,0,0,0
2438,Bartolo Ginsetti,32,1764,0,1249,0,0,0,0,0,0,0
9087,Bashana Runetotem,35,2016,0,1349,0,0,0,0,0,0,0
4605,Basil Frye Journeyman Blacksmith,26,1309,0,1043,0,0,0,0,0,0,0
5186,Basking Shark,41,4927,0,2074,0,0,0,0,0,0,0
6176,Bath'rah the Windwatcher,35,2016,0,1349,0,0,0,0,0,0,0
15508,Batrider Pele'keiki Firebloom Collector,58,6430,0,3396,0,0,0,0,0,0,0
7334,Battle Boar Horror,37,1619,0,1568,0,0,0,0,0,0,0
8836,Battle Chicken,1,64,0,11,1,0,0,0,0,0,0
2966,Battleboar,4,88,0,68,0,0,0,0,0,0,0
15516,Battleguard Sartura,63,716400,0,4641,650832,0,0,0,0,0,0
10356,Bayne,10,195,0,463,0,0,0,0,0,0,0
1716,Bazil Thredd,29,2937,0,1145,226,0,0,0,0,0,0
11519,Bazzalan,16,1503,0,700,125,0,0,0,0,0,0
4253,Bear Form Night Elf Druid,1,5000,0,8,0,0,0,0,0,0,0
4261,Bear Form Tauren Druid,1,5000,0,8,0,0,0,0,0,0,0
10668,Beaten Corpse,16,356,0,700,0,0,0,0,0,0,0
15189,Beetix Ficklespragg,57,2700,0,3342,0,0,0,0,0,0,0
15475,Beetle,1,8,100,7,0,0,0,0,0,0,0
3917,Befouled Water Elemental,25,667,655,1008,0,0,0,0,75,0,0
1376,Beldin Steelgrill,12,500,0,562,0,0,0,0,0,0,0
5148,Beldruk Doombrow Paladin Trainer,50,3517,0,2966,0,0,0,0,0,0,0
10716,Belfry Bat,1,64,0,11,0,0,0,0,0,0,0
4485,Belgrom Rockmaul,35,2016,1067,1349,0,0,0,0,0,0,0
10090,Belia Thundergranite Pet Trainer,40,2471,0,1938,0,0,0,0,0,0,0
345,Bellygrub,24,1136,0,975,0,0,0,0,0,0,0
8516,Belnistrasz,36,10500,1292,1455,0,0,0,0,0,0,0
4981,Ben Trias Apprentice of Cheese,25,1240,0,1008,0,0,0,0,0,0,0
3009,Bena Winterhoof Expert Alchemist,35,2016,0,1349,0,0,0,0,0,0,0
7643,Bengor,45,2972,0,2695,0,0,0,0,0,0,0
4258,Bengus Deepforge Artisan Blacksmith,45,2972,0,2695,0,0,0,0,0,0,0
4602,Benijah Fenner Weapon Merchant,30,1605,0,1179,0,0,0,0,0,0,0
664,Benjamin Carevin,2,87,0,20,0,0,0,0,0,0,0
502,Benny Blaanco,15,335,0,246,27,0,0,0,0,0,0
7823,Bera Stonehammer Gryphon Master,55,7423,0,3234,0,0,0,0,0,0,0
3032,Beram Skychaser Shaman Trainer,60,3139,0,3750,0,0,0,0,0,0,0
3097,Bernard Brubaker Leather Armor Merchant,20,919,0,836,0,0,0,0,0,0,0
1302,Bernard Gump Florist,30,1605,0,1179,0,0,0,0,0,0,0
3546,Bernie Heisten Food & Drink,45,2972,0,2695,0,0,0,0,0,0,0
7454,Berserk Owlbeast,59,3999,0,3449,176,0,0,0,0,0,0
1393,Berserk Trogg,20,480,0,836,36,0,0,0,0,0,0
1880,Berte,1,64,0,8,1,0,0,0,0,0,0
11796,Bessany Plainswind,60,3857,2434,3748,0,0,0,0,0,0,0
11921,Besseleth,21,1562,0,872,0,0,0,0,0,0,0
10046,Bethaine Flinthammer Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
11717,Bethan Bluewater,43,2766,0,2369,0,0,0,0,0,0,0
1498,Bethor Iceshard,60,3857,0,3750,0,0,0,0,0,0,0
11035,Betina Bigglezink The Argent Dawn,57,4356,0,3342,0,0,30,0,0,0,70
11068,Betty Quin Journeyman Enchanter,25,1240,0,1008,0,0,0,0,0,0,0
728,Bhag'thera,40,4893,0,1938,0,0,0,0,0,0,0
3951,Bhaldaran Ravenshade Bowyer,34,1930,0,1317,0,0,0,0,0,0,0
11438,Bibbly F'utzbuckle,45,2972,0,2695,0,0,0,0,0,0,0
12596,Bibilfaz Featherwhistle Gryphon Master,55,7423,0,3234,0,0,0,0,0,0,0
14280,Big Samras,27,926,0,1078,0,0,0,0,0,0,0
6238,Big Will,33,1283,0,1281,138,0,0,0,0,0,0
10257,Bijou,58,8774,0,3396,817,0,0,0,0,0,0
5114,Bilban Tosslespanner Warrior Trainer,45,2972,0,2695,0,0,0,0,0,0,0
16018,Bile Retcher,61,106795,0,4047,6241,0,0,0,0,0,0
10697,Bile Slime,60,918,0,3750,308,0,0,0,0,0,0
16142,Bile Sludge,62,11000,0,4344,0,0,0,0,0,0,0
10416,Bile Spewer,60,17184,0,3750,964,0,0,0,0,0,0
3835,Biletoad,1,8,0,11,0,0,0,0,0,0,0
5519,Billibub Cogspinner Engineering Supplies,30,1605,0,1179,0,0,0,0,0,0,0
1367,Billy,1,64,0,8,0,0,0,0,0,0,0
247,Billy Maclure,1,64,0,8,0,0,0,0,0,0,0
7978,Bimble Longberry Fruit Vendor,30,1605,0,1179,0,0,0,0,0,0,0
6577,Bingles Blastenheimer,16,695,0,700,0,0,0,0,0,0,0
5152,Bingus Weapon Merchant,30,1605,0,1179,0,0,0,0,0,0,0
7954,Binjy Featherwhistle Mechanostrider Pilot,50,3517,0,2966,0,0,0,0,0,0,0
5144,Bink Mage Trainer,40,2471,0,1938,0,0,0,0,0,0,0
10455,Binny Springblade,40,2471,0,1938,0,0,0,0,0,0,0
5957,Birgitte Cranston Portal Trainer,45,2972,0,2695,0,0,0,0,0,0,0
4960,Bishop DeLavey,32,1764,0,1249,0,0,0,0,0,0,0
1212,Bishop Farthing,40,2471,0,1938,0,0,0,0,0,0,0
13084,Bixi Wobblebonk Weapon Master,50,6830,0,2966,0,0,0,0,0,0,0
1130,Bjarn,12,247,0,562,0,0,0,0,0,0,0
14334,Black Battlestrider,1,64,53,7,2,0,0,0,0,0,0
1129,Black Bear,6,196,0,165,0,0,0,0,0,0,0
1189,Black Bear Patriarch,17,460,0,734,0,0,0,0,0,0,0
7047,Black Broodling,52,2607,1923,3072,127,0,150,0,0,0,0
441,Black Dragon Whelp,18,352,1020,643,30,0,0,0,0,0,0
7040,Black Dragonspawn,53,7568,0,3128,527,0,125,0,0,0,0
7044,Black Drake,52,7354,0,3060,512,0,0,0,0,0,0
14265,Black Drakonid,60,15260,0,3750,0,0,200,0,0,200,0
14307,Black Drakonid Spawner,1,8,0,8,0,0,0,0,0,0,0
10394,Black Guard Sentry,59,7385,0,3449,761,0,0,0,0,0,0
11121,Black Guard Swordsmith,62,9957,0,4344,935,0,0,0,0,0,0
7565,Black Kingsnake,1,64,0,8,0,0,0,0,0,0,0
1032,Black Ooze,24,659,0,1462,45,0,0,0,0,0,100
15666,Black Qiraji Battle Tank,1,0,0,8,0,0,0,0,0,0,0
4780,Black Ram,1,64,0,11,1,0,0,0,0,0,0
12370,Black Ram,1,64,0,11,0,0,0,0,0,0,0
2110,Black Rat,1,513,0,11,0,0,0,0,0,0,0
628,Black Ravager,25,756,0,1008,0,0,4,7,0,0,1
1258,Black Ravager Mastiff,26,850,0,1043,0,0,5,8,0,0,2
5194,Black Riding Wolf,10,413,370,423,30,0,0,0,0,0,0
5982,Black Slayer,48,2716,0,2857,0,0,0,0,0,0,0
1030,Black Slime,21,526,0,1308,38,0,0,0,0,0,0
308,Black Stallion,1,64,53,5,2,0,0,0,0,0,0
5404,Black Stallion,1,64,0,8,0,0,0,0,0,0,0
7383,Black Tabby Cat,1,64,0,8,1,0,0,0,0,0,0
14333,Black War Kodo,1,64,53,7,2,0,0,0,0,0,0
14335,Black War Ram,1,64,53,7,2,0,0,0,0,0,0
14330,Black War Raptor,1,64,53,7,2,0,0,0,0,0,0
14332,Black War Steed,1,64,53,7,2,0,0,0,0,0,0
14336,Black War Tiger,1,64,53,7,2,0,0,0,0,0,0
14329,Black War Wolf,1,64,53,7,2,0,0,0,0,0,0
930,Black Widow Hatchling,25,712,0,1008,0,0,0,0,0,0,0
356,Black Wolf,1,64,0,8,0,0,0,0,0,0,0
7041,Black Wyrmkin,54,5537,4896,2567,413,0,125,0,0,0,0
9541,Blackbreath Crony,53,7213,0,3128,737,0,0,0,0,0,0
4029,Blackened Ancient,28,899,0,1111,56,0,28,28,28,28,56
4044,Blackened Basilisk,24,731,0,975,0,0,0,0,0,0,0
4807,Blackfathom Myrmidon,23,2915,0,940,205,0,0,0,0,0,0
4803,Blackfathom Oracle,22,1529,0,906,136,0,0,0,0,0,0
4805,Blackfathom Sea Witch,24,1837,1162,975,152,0,0,0,0,0,0
4802,Blackfathom Tide Priestess,21,1408,1020,872,129,0,0,0,0,0,0
10318,Blackhand Assassin Blackhand Legion,61,15700,0,2024,1022,0,0,0,0,0,0
10742,Blackhand Dragon Handler Blackhand Legion,60,8954,0,11250,648,0,0,0,0,0,0
9817,Blackhand Dreadweaver Blackhand Legion,60,7212,2434,3748,548,0,0,0,0,0,0
10317,Blackhand Elite Blackhand Legion,61,15552,0,4047,1022,0,0,0,0,0,0
10316,Blackhand Incarcerator Blackhand Legion,60,7541,0,3750,286,0,0,0,0,0,0
10319,Blackhand Iron Guard Blackhand Legion,61,12535,0,8094,800,0,0,0,0,0,0
9818,Blackhand Summoner Blackhand Legion,60,7256,2424,3748,543,0,0,0,0,0,0
10762,Blackhand Thug,60,15278,0,3750,967,0,0,0,0,0,0
9819,Blackhand Veteran Blackhand Legion,60,9017,0,3750,631,0,0,0,0,0,0
2757,Blacklash,50,11275,7071,2393,643,0,0,0,0,0,0
3535,Blackmoss the Fetid,13,379,0,596,23,0,0,0,0,0,0
9522,Blackrock Ambusher,56,8774,0,3289,713,0,0,0,0,0,100
7029,Blackrock Battlemaster,58,3823,0,1698,175,0,0,0,0,0,0
435,Blackrock Champion,25,712,0,1008,48,0,0,0,0,0,0
8964,Blackrock Drake,51,13616,0,3018,1058,0,0,0,0,0,0
4464,Blackrock Gladiator,25,2612,0,1008,176,0,0,0,0,0,0
440,Blackrock Grunt,20,481,0,836,36,0,0,0,0,0,0
4462,Blackrock Hunter,24,1938,0,975,163,0,0,0,0,0,0
485,Blackrock Outrunner,21,518,0,872,39,0,0,0,0,0,0
9605,Blackrock Raider,57,4356,0,3342,305,0,0,0,0,0,100
437,Blackrock Renegade,22,569,0,906,40,0,0,0,0,0,0
4064,Blackrock Scout,21,1556,0,872,129,0,0,0,0,0,100
4065,Blackrock Sentry,22,1694,0,906,136,0,0,0,0,0,0
436,Blackrock Shadowcaster,23,1475,1443,786,139,0,0,0,0,0,0
7027,Blackrock Slayer,57,3784,0,2506,169,0,0,0,0,0,0
7025,Blackrock Soldier,56,3628,0,3289,165,0,0,0,0,0,0
7026,Blackrock Sorcerer,56,2533,5206,2654,134,0,0,0,0,0,0
4463,Blackrock Summoner,23,545,1443,786,40,0,0,0,0,0,0
615,Blackrock Tracker,24,659,0,975,45,0,0,0,0,0,0
7028,Blackrock Warlock,57,2540,5340,2698,135,0,0,0,0,0,0
7055,Blackrock Worg,55,3733,0,3234,0,0,0,0,0,0,0
2116,Blacksmith Rand Apprentice Armorer,5,166,0,111,0,0,0,0,0,0,0
2404,Blacksmith Verringtan,26,660,0,1043,53,0,0,0,0,0,0
2636,Blackwater Deckhand,38,2284,0,1684,110,0,0,0,0,0,0
14456,Blackwing Guardsman,61,30649,0,4047,2190,0,0,0,0,0,0
12416,Blackwing Legionnaire,60,8827,0,3750,800,0,0,0,0,0,0
12420,Blackwing Mage,60,6993,12170,3748,550,0,0,0,0,0,0
14449,Blackwing Orb Trigger,1,64,0,11,1,0,0,0,0,0,0
16604,Blackwing Spell Marker,1,42,0,8,0,0,0,0,0,0,0
12457,Blackwing Spellbinder,62,88706,25680,4340,0,0,0,0,0,0,0
12458,Blackwing Taskmaster,62,51485,25680,4340,3025,0,0,0,0,0,0
13996,Blackwing Technician,60,15260,0,3750,0,0,0,0,0,0,0
12459,Blackwing Warlock,61,87553,24860,4044,0,0,0,0,0,0,0
2167,Blackwood Pathfinder,13,266,264,596,21,0,0,0,0,0,0
2171,Blackwood Shaman,20,591,490,836,34,0,0,0,0,0,0
2169,Blackwood Totemic,18,384,408,768,31,0,0,0,0,0,0
11713,Blackwood Tracker,15,334,0,665,19,0,0,0,0,0,0
2170,Blackwood Ursa,19,395,456,802,32,0,0,0,0,0,0
2168,Blackwood Warrior,17,418,0,734,29,0,0,0,0,0,0
2324,Blackwood Windtalker,14,300,0,630,24,0,0,0,0,0,0
11752,Blaise Montgomery,47,3184,0,2804,0,0,0,0,0,0,0
7998,Blastmaster Emi Shortfuse,27,1040,0,1078,0,0,0,0,0,0,0
9376,Blazerunner,56,8602,0,3289,0,0,0,0,0,0,0
5850,Blazing Elemental,47,2437,0,2804,0,0,0,0,0,0,0
8910,Blazing Fireguard,54,6078,4082,3178,0,0,0,0,0,0,0
14460,Blazing Invader,56,2681,0,3289,0,0,110,55,55,110,55
3861,Bleak Worg,19,1380,0,802,0,0,0,0,0,0,0
3771,Bleakheart Hellcaller,27,779,732,1078,51,0,0,0,0,0,0
3765,Bleakheart Satyr,27,864,0,1078,53,0,0,0,0,0,0
3770,Bleakheart Shadowstalker,28,1019,0,1111,56,0,0,0,0,0,0
3767,Bleakheart Trickster,28,928,0,1111,57,0,0,0,0,0,0
1529,Bleeding Horror,10,202,0,463,18,0,0,0,0,0,0
8521,Blighted Horror,57,3825,0,3342,0,0,0,0,0,0,0
8519,Blighted Surge,55,3346,0,3234,0,0,0,0,0,0,0
4475,Blighted Zombie,53,3192,0,3128,145,0,0,0,0,0,0
11885,Blighthound,59,9900,0,3449,0,0,0,0,0,0,0
12957,Blimo Gadgetspring Trade Supplies,55,4108,0,3234,0,0,0,0,0,0,0
4425,Blind Hunter,32,5285,0,1249,0,0,0,0,0,0,0
302,Blind Mary,40,1847,0,1938,0,0,0,0,0,0,0
4819,Blindlight Muckdweller,25,2197,0,1008,184,0,0,0,0,0,0
4818,Blindlight Murloc,23,1967,0,940,150,0,0,0,0,0,0
4820,Blindlight Oracle,25,1913,1162,1008,156,0,0,0,0,0,0
3815,Blink Dragon,27,1007,0,1078,53,0,0,0,0,0,0
5426,Blisterpaw Hyena,45,2408,0,2695,0,0,0,0,0,0,0
2846,Blixrez Goodstitch Leatherworking Supplies,43,2766,0,2369,0,0,0,0,0,0,0
11183,Blixxrak Light Armor Merchant,55,4108,0,3234,0,0,0,0,0,0,0
8131,Blizrik Buckshot Gunsmith,43,2766,0,2369,0,0,0,0,0,0,0
2481,Bliztik Alchemy Supplies,36,2100,0,1456,0,0,0,0,0,0,0
